Player id,Player,Position,Number,D.O.B,Age,Height (cm),Caps,International goals,Plays in home country?,Day,Month,Year
358893,Andrey ESHCHENKO,Defender,22,09.02.1984,30,177,11,0,TRUE,9,2,1984
216438,Igor DENISOV,Midfielder,7,17.05.1984,30,176,43,0,TRUE,17,5,1984
317072,Henri BEDIMO,Defender,12,04.06.1984,30,176,30,0,FALSE,4,6,1984
321682,Medhi LACEN,Midfielder,8,15.03.1984,30,175,29,0,FALSE,15,3,1984
202280,Luis SARITAMA,Midfielder,19,20.10.1983,30,175,48,0,TRUE,20,10,1983
306206,Khosro HEYDARI,Forward,2,14.09.1983,30,175,47,0,TRUE,14,9,1983
214571,Rio MAVUBA,Midfielder,12,08.03.1984,30,172,11,0,TRUE,8,3,1984
214407,JOAO PEREIRA,Defender,21,25.02.1984,30,172,35,0,FALSE,25,2,1984
276139,Brad GUZAN,Goalkeeper,12,09.09.1984,29,193,25,0,FALSE,9,9,1984
357990,Gordon SCHILDENFELD,Defender,13,18.03.1985,29,191,21,0,FALSE,18,3,1985
299887,Danijel SUBASIC,Goalkeeper,23,27.10.1984,29,191,6,0,FALSE,27,10,1984
198546,JUNG Sungryong,Goalkeeper,1,04.01.1985,29,190,60,0,TRUE,4,1,1985
297230,Osman CHAVEZ,Defender,2,29.07.1984,29,187,54,0,FALSE,29,7,1984
182479,Chigozie AGBIM,Goalkeeper,21,28.11.1984,29,187,14,0,TRUE,28,11,1984
305708,Mohamed ZEMMAMOUCHE,Goalkeeper,16,19.03.1985,29,187,7,0,TRUE,19,3,1985
378836,Marco PAROLO,Midfielder,18,25.01.1985,29,186,3,0,TRUE,25,1,1985
182620,Alex WILKINSON,Defender,22,13.08.1984,29,183,2,0,FALSE,13,8,1984
229450,Gabriel ACHILIER,Defender,21,24.03.1985,29,183,22,0,TRUE,24,3,1985
356166,Cedric SI MOHAMMED,Goalkeeper,1,09.01.1985,29,182,1,0,TRUE,9,1,1985
298676,HA Daesung,Midfielder,8,02.03.1985,29,182,13,0,FALSE,2,3,1985
299064,RUBEN AMORIM,Midfielder,20,27.01.1985,29,180,11,0,TRUE,27,1,1985
376071,Fatawu DAUDA,Goalkeeper,16,06.04.1985,29,180,17,0,FALSE,6,4,1985
323339,Djamel MESBAH,Defender,6,09.10.1984,29,179,26,0,FALSE,9,10,1984
367555,Die SEREY,Midfielder,20,07.11.1984,29,179,6,0,FALSE,7,11,1984
276132,Jorge FUCILE,Defender,4,19.11.1984,29,177,41,0,FALSE,19,11,1984
182379,Pablo ZABALETA,Defender,4,16.01.1985,29,174,36,0,FALSE,16,1,1985
228912,Manuel NEUER,Goalkeeper,1,27.03.1986,28,193,45,0,TRUE,27,3,1986
229498,Fernando MUSLERA,Goalkeeper,1,16.06.1986,28,190,57,0,FALSE,16,6,1986
228328,Orestis KARNEZIS,Goalkeeper,1,11.07.1985,28,189,18,0,FALSE,11,7,1985
302630,Maximo BANGUERA,Goalkeeper,1,16.12.1985,28,187,24,0,TRUE,16,12,1985
233333,Gabriel PALETTA,Defender,20,15.02.1986,28,187,2,0,TRUE,15,2,1986
216820,Raul ALBIOL,Defender,2,04.09.1985,28,187,46,0,FALSE,4,9,1985
323326,Rais MBOLHI,Goalkeeper,23,25.04.1986,28,186,27,0,FALSE,25,4,1986
215017,Igor AKINFEEV,Goalkeeper,1,08.04.1986,28,185,68,0,TRUE,8,4,1986
358012,Laurent KOSCIELNY,Defender,21,10.09.1985,28,185,17,0,FALSE,10,9,1985
215285,Guillermo OCHOA,Goalkeeper,13,13.07.1985,28,185,56,0,FALSE,13,7,1985
214581,Shusaku NISHIKAWA,Goalkeeper,12,18.06.1986,28,183,12,0,TRUE,18,6,1986
301165,Oscar GRANADOS,Midfielder,13,25.10.1985,28,183,11,0,TRUE,25,10,1985
200259,Dany NOUNKEU,Defender,5,11.04.1986,28,183,15,0,FALSE,11,4,1986
280487,Carlos SANCHEZ,Midfielder,6,06.02.1986,28,182,43,0,FALSE,6,2,1986
359997,Avdija VRSAJEVIC,Midfielder,2,06.03.1986,28,182,13,0,FALSE,6,3,1986
199160,Daniel CAMBRONERO,Goalkeeper,23,08.01.1986,28,181,2,0,TRUE,8,1,1986
290822,Laurent CIMAN,Defender,23,05.08.1985,28,180,8,0,TRUE,5,8,1985
278126,KIM Changsoo,Defender,2,12.09.1985,28,179,8,0,FALSE,12,9,1985
349582,Francisco SILVA,Midfielder,5,11.02.1986,28,178,11,0,FALSE,11,2,1986
201001,Fernando GAGO,Midfielder,5,10.04.1986,28,178,47,0,TRUE,10,4,1986
200133,Lucas BIGLIA,Midfielder,6,30.01.1986,28,175,17,0,FALSE,30,1,1986
268911,Toshihiro AOYAMA,Midfielder,14,22.02.1986,28,174,5,0,TRUE,22,2,1986
200205,VIEIRINHA,Forward,10,24.01.1986,28,170,7,0,FALSE,24,1,1986
303419,Alexander DOMINGUEZ,Goalkeeper,22,05.06.1987,27,196,18,0,TRUE,5,6,1987
266783,Sergio ROMERO,Goalkeeper,1,22.02.1987,27,192,45,0,FALSE,22,2,1987
299956,Joe HART,Goalkeeper,1,19.04.1987,27,191,40,0,TRUE,19,4,1987
360111,Panagiotis GLYKOS,Goalkeeper,12,10.10.1986,27,190,2,0,TRUE,10,10,1986
298655,Salvatore SIRIGU,Goalkeeper,12,12.01.1987,27,190,8,0,FALSE,12,1,1987
271043,DAVID LUIZ,Defender,4,22.04.1987,27,189,35,0,FALSE,22,4,1987
359448,Stephane RUFFIER,Goalkeeper,16,27.09.1986,27,188,2,0,TRUE,27,9,1986
297105,Hugo LLORIS,Goalkeeper,1,26.12.1986,27,188,56,0,FALSE,26,12,1986
200209,Cristian ZAPATA,Defender,2,30.09.1986,27,187,23,0,FALSE,30,9,1986
200130,Ezequiel GARAY,Defender,2,10.10.1986,27,186,18,0,FALSE,10,10,1986
291332,Ousmane DIARRASSOUBA,Defender,2,21.12.1986,27,186,1,0,FALSE,21,12,1986
298613,HENRIQUE,Defender,15,14.10.1986,27,186,5,0,FALSE,14,10,1986
369983,Aleksei KOZLOV,Defender,2,25.12.1986,27,185,10,0,TRUE,25,12,1986
358046,Vladimir GRANAT,Defender,13,22.05.1987,27,184,4,0,TRUE,22,5,1987
199175,Keylor NAVAS,Goalkeeper,1,15.12.1986,27,184,52,0,FALSE,15,12,1986
367433,Matt BESLER,Defender,5,11.02.1987,27,182,16,0,TRUE,11,2,1987
329745,Hossein MAHINI,Defender,13,16.09.1986,27,182,21,0,TRUE,16,9,1986
363578,LEE Yong,Defender,12,24.12.1986,27,180,11,0,TRUE,24,12,1986
267344,Mehrdad POOLADI,Defender,23,26.02.1987,27,180,19,0,TRUE,26,2,1987
298662,Antonio CANDREVA,Midfielder,6,28.02.1987,27,180,19,0,TRUE,28,2,1987
296312,Edder DELGADO,Midfielder,12,20.11.1986,27,179,26,0,TRUE,20,11,1986
321731,Ioannis MANIATIS,Midfielder,2,12.10.1986,27,178,29,0,TRUE,12,10,1986
359375,SAMMIR,Midfielder,19,23.04.1987,27,178,5,0,FALSE,23,4,1987
379889,Steven BEITASHOUR,Defender,20,01.02.1987,27,178,6,0,FALSE,1,2,1987
240718,Constant DJAKPA,Defender,18,17.10.1986,27,177,4,0,FALSE,17,10,1986
268411,PARK Jooho,Defender,22,16.01.1987,27,174,13,0,FALSE,16,1,1987
294626,Harrison AFFUL,Defender,23,24.07.1986,27,168,40,0,FALSE,24,7,1986
362881,Fraser FORSTER,Goalkeeper,22,17.03.1988,26,201,1,0,FALSE,17,3,1988
230121,Asmir BEGOVIC,Goalkeeper,1,20.06.1987,26,198,30,0,FALSE,20,6,1987
346763,Alireza HAGHIGHI,Goalkeeper,12,02.05.1988,26,193,4,0,FALSE,2,5,1988
298738,Simon MIGNOLET,Goalkeeper,12,06.03.1988,26,193,14,0,FALSE,6,3,1988
379888,Daniel DAVARI,Goalkeeper,22,06.01.1988,26,193,4,0,FALSE,6,1,1988
232760,Tim KRUL,Goalkeeper,23,03.04.1988,26,193,5,0,FALSE,3,4,1988
353237,Adam KWARASEY,Goalkeeper,12,12.12.1987,26,190,21,0,FALSE,12,12,1987
359436,EDER,Forward,11,22.12.1987,26,190,7,0,TRUE,22,12,1987
269768,RUI PATRICIO,Goalkeeper,12,15.02.1988,26,189,29,0,TRUE,15,2,1988
349631,Ricardo ALVAREZ,Midfielder,19,12.04.1988,26,188,5,0,FALSE,12,4,1988
354883,Liassine CADAMURO,Defender,17,05.03.1988,26,187,6,0,FALSE,5,3,1988
299090,Sokratis PAPASTATHOPOULOS,Defender,19,09.06.1988,26,186,47,0,FALSE,9,6,1988
359428,LUIS NETO,Defender,14,26.05.1988,26,186,7,0,FALSE,26,5,1988
360109,Panagiotis KONE,Midfielder,8,26.07.1987,26,184,15,0,FALSE,26,7,1987
319298,Georgios TZAVELAS,Defender,3,26.11.1987,26,183,13,0,TRUE,26,11,1987
200261,Alexandre SONG,Midfielder,6,09.09.1987,26,183,46,0,FALSE,9,9,1987
228624,Cristopher TOSELLI,Goalkeeper,12,15.06.1988,26,181,4,0,TRUE,15,6,1988
370062,Ivan FRANJIC,Defender,2,10.09.1987,26,180,8,0,TRUE,10,9,1987
349576,Juan PAREDES,Defender,4,08.07.1987,26,179,37,0,TRUE,8,7,1987
361222,Adam LALLANA,Midfielder,20,10.05.1988,26,179,4,0,TRUE,10,5,1988
228942,Alessio CERCI,Forward,11,23.07.1987,26,177,11,0,TRUE,23,7,1987
298677,Jonathan DE GUZMAN,Midfielder,8,13.09.1987,26,174,10,0,FALSE,13,9,1987
355023,Allan NYOM,Defender,22,10.05.1988,26,170,9,0,FALSE,10,5,1988
379264,Jose VAZQUEZ,Midfielder,23,14.03.1988,26,164,4,0,TRUE,14,3,1988
234405,Omar GONZALEZ,Defender,3,11.10.1988,25,195,19,0,TRUE,11,10,1988
299442,Jerome BOATENG,Defender,20,03.09.1988,25,192,38,0,TRUE,3,9,1988
359993,Toni SUNJIC,Defender,15,15.12.1988,25,192,7,0,FALSE,15,12,1988
379985,Andrey SEMENOV,Defender,5,24.03.1989,25,191,1,0,TRUE,24,3,1989
356933,Mitch LANGERAK,Goalkeeper,12,22.08.1988,25,191,3,0,FALSE,22,8,1988
353379,Reza HAGHIGHI,Midfielder,8,01.02.1989,25,190,7,0,TRUE,1,2,1989
362649,Andreas SAMARIS,Midfielder,22,13.06.1989,25,190,4,0,TRUE,13,6,1989
270714,Javi MARTINEZ,Midfielder,4,02.09.1988,25,190,16,0,FALSE,2,9,1988
367558,Sylvain GBOHOUO,Goalkeeper,16,29.10.1988,25,190,2,0,TRUE,29,10,1988
303034,Sergio BUSQUETS,Midfielder,16,16.07.1988,25,189,65,0,TRUE,16,7,1988
229051,Matthew SPIRANOVIC,Defender,6,27.06.1988,25,188,17,0,TRUE,27,6,1988
349568,Adrian BONE,Goalkeeper,12,08.09.1988,25,188,3,0,TRUE,8,9,1988
367920,Diego COSTA,Forward,19,07.10.1988,25,188,3,0,TRUE,7,10,1988
321734,Shuichi GONDA,Goalkeeper,23,03.03.1989,25,187,2,0,TRUE,3,3,1989
302381,Ron-Robert ZIELER,Goalkeeper,12,12.02.1989,25,187,3,0,TRUE,12,2,1989
358738,Jasper CILLESSEN,Goalkeeper,1,22.04.1989,25,187,7,0,TRUE,22,4,1989
358694,Kevin GROSSKREUTZ,Defender,2,19.07.1988,25,186,4,0,TRUE,19,7,1988
312987,Oscar DUARTE,Defender,6,03.06.1989,25,184,10,0,FALSE,3,6,1989
228686,David OSPINA,Goalkeeper,1,31.08.1988,25,183,43,0,FALSE,31,8,1988
319460,Yann SOMMER,Goalkeeper,12,17.12.1988,25,183,6,0,TRUE,17,12,1988
295149,James HOLLAND,Midfielder,16,15.05.1989,25,180,13,0,FALSE,15,5,1989
291398,PARK Jongwoo,Midfielder,15,10.03.1989,25,180,10,0,FALSE,10,3,1989
332293,Giovanni SIO,Forward,21,31.03.1989,25,180,7,0,FALSE,31,3,1989
228691,Alexander MEJIA,Midfielder,15,11.07.1988,25,179,8,0,TRUE,11,7,1988
358881,Alexey IONOV,Forward,21,18.02.1989,25,178,5,0,TRUE,18,2,1989
350129,Miguel PONCE,Defender,16,12.04.1989,25,175,7,0,TRUE,12,4,1989
312234,Oliver BOZANIC,Midfielder,13,08.01.1989,25,167,3,0,FALSE,8,1,1989
356748,Chris SMALLING,Defender,12,22.11.1989,24,194,11,0,TRUE,22,11,1989
318688,Marcos ROJO,Defender,16,20.03.1990,24,189,20,0,FALSE,20,3,1990
311850,Mohammed RABIU,Midfielder,17,31.12.1989,24,189,16,0,FALSE,31,12,1989
319436,Leroy FER,Midfielder,18,05.01.1990,24,188,5,0,FALSE,5,1,1990
317056,Moussa SISSOKO,Midfielder,18,16.08.1989,24,187,16,0,FALSE,16,8,1989
356189,Jordan HENDERSON,Midfielder,14,17.06.1990,24,187,9,0,TRUE,17,6,1990
319428,Daryl JANMAAT,Defender,7,22.07.1989,24,186,15,0,TRUE,22,7,1989
367343,Yury LODYGIN,Goalkeeper,12,26.05.1990,24,186,2,0,TRUE,26,5,1990
359995,Ognjen VRANJES,Defender,6,24.10.1989,24,186,13,0,FALSE,24,10,1989
365556,Timmy CHANDLER,Defender,21,29.03.1990,24,186,12,0,FALSE,29,3,1990
306410,Ryan McGOWAN,Defender,19,15.08.1989,24,185,9,0,FALSE,15,8,1989
290931,Nicolas NKOULOU,Defender,3,27.03.1990,24,185,47,0,FALSE,27,3,1990
350003,Hiroki SAKAI,Defender,21,12.04.1990,24,185,17,0,FALSE,12,4,1990
306780,Ciro IMMOBILE,Forward,17,20.02.1990,24,184,2,0,TRUE,20,2,1990
374529,Anel HADZIC,Midfielder,21,16.08.1989,24,184,2,0,FALSE,16,8,1989
274329,HAN Kookyoung,Midfielder,14,19.04.1990,24,183,9,0,FALSE,19,4,1990
274283,YUN Sukyoung,Defender,3,13.02.1990,24,182,3,0,FALSE,13,2,1990
356518,HWANG Seokho,Defender,6,27.06.1989,24,182,3,0,FALSE,27,6,1989
288824,Matteo DARMIAN,Defender,4,02.12.1989,24,182,1,0,TRUE,2,12,1989
329092,Hector HERRERA,Midfielder,6,19.04.1990,24,180,12,0,FALSE,19,4,1990
319432,Daley BLIND,Defender,5,09.03.1990,24,180,11,0,TRUE,9,3,1990
370438,Sammy NDJOCK,Goalkeeper,23,25.02.1990,24,178,2,0,FALSE,25,2,1990
270948,Cesar AZPILICUETA,Midfielder,22,28.08.1989,24,178,6,0,FALSE,28,8,1989
323574,Stephen ADAMS,Goalkeeper,1,28.09.1989,24,177,6,0,TRUE,28,9,1989
365747,Edin VISCA,Forward,19,17.02.1990,24,172,10,0,FALSE,17,2,1990
366309,Yacine BRAHIMI,Midfielder,11,08.02.1990,24,171,5,0,FALSE,8,2,1990
350124,Javier AQUINO,Midfielder,20,11.02.1990,24,166,21,0,FALSE,11,2,1990
305382,Sebastian COATES,Defender,19,07.10.1990,23,196,14,0,TRUE,7,10,1990
319413,Panagiotis TACHTSIDIS,Midfielder,23,15.02.1991,23,194,5,0,FALSE,15,2,1991
380069,Christoph KRAMER,Midfielder,23,19.02.1991,23,189,2,0,TRUE,19,2,1991
319340,Eliaquim MANGALA,Defender,13,13.02.1991,23,188,3,0,FALSE,13,2,1991
274281,KIM Seunggyu,Goalkeeper,21,30.09.1990,23,187,5,0,TRUE,30,9,1990
368009,Ebenezer ODUNLAMI,Defender,12,30.04.1991,23,187,11,0,TRUE,30,4,1991
336434,Clement GRENIER,Midfielder,22,07.01.1991,23,186,5,0,TRUE,7,1,1991
323556,Konstantinos MANOLAS,Defender,4,14.06.1991,23,186,8,0,TRUE,14,6,1991
370523,Mathis BOLLY,Midfielder,6,14.11.1990,23,185,3,0,FALSE,14,11,1990
375453,ANDRE ALMEIDA,Defender,19,10.09.1990,23,185,3,0,TRUE,10,9,1990
356710,Ruben GABRIEL,Midfielder,4,25.09.1990,23,184,10,0,FALSE,25,9,1990
364088,Faouzi GHOULAM,Defender,3,01.02.1991,23,184,5,0,FALSE,1,2,1991
356712,Juwon OSHANIWA,Defender,13,14.09.1990,23,184,9,0,FALSE,14,9,1990
312116,Gaston RAMIREZ,Midfielder,18,02.12.1990,23,183,28,0,FALSE,2,12,1990
358869,Georgy SHCHENNIKOV,Defender,3,27.04.1991,23,179,3,0,TRUE,27,4,1991
379942,Riyad MAHREZ,Forward,21,21.02.1991,23,179,1,0,FALSE,21,2,1991
321736,Gotoku SAKAI,Defender,3,14.03.1991,23,176,12,0,FALSE,14,3,1991
379974,Waylon FRANCIS,Defender,12,20.09.1990,23,175,1,0,FALSE,20,9,1990
356466,Hotaru YAMAGUCHI,Midfielder,16,06.10.1990,23,173,11,0,TRUE,6,10,1990
371042,Isaac BRIZUELA,Midfielder,17,28.08.1990,23,173,7,0,TRUE,28,8,1990
269071,Daniel OPARE,Defender,4,18.10.1990,23,172,16,0,FALSE,18,10,1990
336869,Alex IBARRA,Midfielder,5,20.01.1991,23,171,17,0,FALSE,20,1,1991
270400,Luis GARRIDO,Midfielder,19,05.11.1990,23,170,19,0,TRUE,5,11,1990
358106,Thibaut COURTOIS,Goalkeeper,1,11.05.1992,22,198,16,0,FALSE,11,5,1992
320375,Joel MATIP,Midfielder,21,08.08.1991,22,194,22,0,FALSE,8,8,1991
313021,Stefan DE VRIJ,Defender,3,05.02.1992,22,190,11,0,TRUE,5,2,1992
379808,Tino Sven SUSIC,Midfielder,14,13.02.1992,22,186,2,0,FALSE,13,2,1992
376349,WILLIAM,Midfielder,6,07.04.1992,22,185,3,0,TRUE,7,4,1992
358009,Phil JONES,Defender,16,21.02.1992,22,185,9,0,TRUE,21,2,1992
376285,Aissa MANDI,Defender,20,22.10.1991,22,184,2,0,FALSE,22,10,1991
358885,Maksim KANUNNIKOV,Forward,6,14.07.1991,22,184,2,0,TRUE,14,7,1991
336485,Sime VRSALJKO,Defender,2,10.01.1992,22,183,6,0,FALSE,10,1,1992
379952,Erik DURM,Defender,15,12.05.1992,22,183,1,0,TRUE,12,5,1992
313051,Joel VELTMAN,Defender,13,15.01.1992,22,183,2,0,TRUE,15,1,1992
339117,Maty RYAN,Goalkeeper,1,08.04.1992,22,181,6,0,FALSE,8,4,1992
379164,Ben HALLORAN,Forward,10,14.06.1992,22,180,1,0,FALSE,14,6,1992
306364,Jason DAVIDSON,Defender,3,29.06.1991,22,179,6,0,FALSE,29,6,1991
346731,Bakhtiar RAHMANI,Midfielder,18,23.09.1991,22,179,3,0,TRUE,23,9,1991
307541,Yeltsin TEJEDA,Midfielder,17,17.03.1992,22,179,22,0,TRUE,17,3,1992
355859,Loic FEUDJOU,Goalkeeper,1,14.04.1992,22,178,1,0,TRUE,14,4,1992
313410,KOKE,Midfielder,17,08.01.1992,22,178,7,0,TRUE,8,1,1992
330565,Jack WILSHERE,Midfielder,7,01.01.1992,22,172,16,0,TRUE,1,1,1992
315614,Santiago ARIAS,Defender,4,13.01.1992,22,171,5,0,FALSE,13,1,1992
358732,Jordy CLASIE,Midfielder,16,27.06.1991,22,169,8,0,TRUE,27,6,1991
380004,Sayouba MANDE,Goalkeeper,23,15.06.1993,21,193,1,0,FALSE,15,6,1993
373555,John BROOKS,Defender,6,28.01.1993,21,193,4,0,FALSE,28,1,1993
359440,Raphael VARANE,Defender,4,25.04.1993,21,191,5,0,FALSE,25,4,1993
308082,Diego REYES,Defender,5,19.09.1992,21,189,14,0,FALSE,19,9,1992
369546,Eder BALANTA,Defender,16,28.02.1993,21,181,2,0,FALSE,28,2,1993
313559,Ricardo RODRIGUEZ,Defender,13,25.08.1992,21,180,21,0,FALSE,25,8,1992
376360,Ismael DIOMANDE,Midfielder,14,28.08.1992,21,180,1,0,FALSE,28,8,1992
367557,Jean Daniel AKPA,Defender,7,11.10.1992,21,180,1,0,FALSE,11,10,1992
359223,Mattia DE SCIGLIO,Defender,2,20.10.1992,21,179,10,0,TRUE,20,10,1992
358101,Muhamed BESIC,Midfielder,7,10.09.1992,21,177,9,0,FALSE,10,9,1992
370522,Serge AURIER,Defender,17,24.12.1992,21,176,7,0,FALSE,24,12,1992
339116,Massimo LUONGO,Midfielder,21,25.09.1992,21,176,1,0,FALSE,25,9,1992
380060,Cedric DJEUGOUE,Defender,4,28.08.1992,21,175,3,0,TRUE,28,8,1992
368708,RAFA,Forward,15,17.05.1993,21,173,2,0,TRUE,17,5,1993
315436,Ramon AZEEZ,Midfielder,15,12.12.1992,21,170,1,0,FALSE,12,12,1992
356704,Juan QUINTERO,Midfielder,20,18.01.1993,21,168,4,0,FALSE,18,1,1993
312014,Michael BABATUNDE,Forward,18,24.12.1992,21,165,4,0,FALSE,24,12,1992
336791,Edgar SALLI,Midfielder,20,17.08.1992,21,163,8,0,FALSE,17,8,1992
370469,Rashid SUMAILA,Defender,15,18.12.1992,21,160,8,0,FALSE,18,12,1992
362645,Stefanos KAPINO,Goalkeeper,13,18.03.1994,20,196,2,0,TRUE,18,3,1994
379736,Matthias GINTER,Defender,3,19.01.1994,20,187,2,0,TRUE,19,1,1994
369392,Ross BARKLEY,Midfielder,21,05.12.1993,20,185,4,0,TRUE,5,12,1993
315424,Kenneth OMERUO,Defender,22,17.10.1993,20,185,17,0,FALSE,17,10,1993
376230,Sead KOLASINAC,Defender,5,20.06.1993,20,183,4,0,FALSE,20,6,1993
336085,Terence KONGOLO,Defender,14,14.02.1994,20,183,1,0,TRUE,14,2,1994
339987,Mateo KOVACIC,Midfielder,20,06.05.1994,20,181,9,0,FALSE,6,5,1994
368860,Lucas DIGNE,Defender,17,20.07.1993,20,179,2,0,TRUE,20,7,1993
336098,Memphis DEPAY,Forward,21,13.02.1994,20,178,6,0,TRUE,13,2,1994
368973,DeAndre YEDLIN,Defender,2,09.07.1993,20,175,4,0,TRUE,9,7,1993
379939,Nabil BENTALEB,Midfielder,14,24.11.1994,19,189,2,0,FALSE,24,11,1994
379911,Divock ORIGI,Forward,17,18.04.1995,19,185,1,0,FALSE,18,4,1995
368655,Jose GIMENEZ,Defender,13,20.01.1995,19,184,5,0,FALSE,20,1,1995
369094,Julian GREEN,Midfielder,16,06.06.1995,19,172,2,0,FALSE,6,6,1995
332827,Carlos GRUEZO,Midfielder,23,19.04.1995,19,171,2,0,FALSE,19,4,1995
336043,Raheem STERLING,Midfielder,19,08.12.1994,19,170,3,0,TRUE,8,12,1994
336450,Luke SHAW,Defender,23,12.07.1995,18,184,1,0,TRUE,12,7,1995
319482,Rodrigo MUNOZ,Goalkeeper,12,22.01.1982,32,185,0,0,FALSE,22,1,1982
367415,Jasmin FEJZIC,Goalkeeper,12,15.05.1986,28,198,0,0,FALSE,15,5,1986
380663,Sammy BOSSUT,Goalkeeper,13,11.08.1985,28,187,0,0,TRUE,11,8,1985
306818,LEE Bumyoung,Goalkeeper,23,02.04.1989,25,199,0,0,TRUE,2,4,1989
360642,Camilo VARGAS,Goalkeeper,12,09.03.1989,25,185,0,0,TRUE,9,3,1989
269859,David DE GEA,Goalkeeper,12,07.11.1990,23,190,0,0,FALSE,7,11,1990
356676,Roman BUERKI,Goalkeeper,21,14.11.1990,23,188,0,0,TRUE,14,11,1990
369026,Oliver ZELENIKA,Goalkeeper,12,14.05.1993,21,192,0,0,TRUE,14,5,1993
309420,Mattia PERIN,Goalkeeper,13,10.11.1992,21,188,0,0,TRUE,10,11,1992
379165,Bailey WRIGHT,Defender,8,28.07.1992,21,184,0,0,FALSE,28,7,1992
369050,Ivan MOCINIC,Midfielder,15,30.04.1993,21,180,0,0,TRUE,30,4,1993
380000,Marcelo BROZOVIC,Midfielder,14,16.11.1992,21,180,0,0,TRUE,16,11,1992
380009,Luis LOPEZ,Goalkeeper,1,13.09.1993,20,182,0,0,TRUE,13,9,1993
379910,Adnan JANUZAJ,Midfielder,20,05.02.1995,19,180,0,0,FALSE,5,2,1995
